devicetimestamp,Serial,Count,FC,date
1/16/2021 12:16,33218293,126,1362,2021-01-16T12:16:38.000Z
1/16/2021 12:16,33218293,126,1362,2021-01-16T12:16:46.000Z
1/16/2021 12:16,33218293,126,1362,2021-01-16T12:16:50.000Z
1/16/2021 12:17,33218293,126,1362,2021-01-16T12:17:10.000Z
1/16/2021 12:17,33218293,126,1362,2021-01-16T12:17:22.000Z
1/16/2021 12:18,33218293,126,1362,2021-01-16T12:18:29.000Z
1/16/2021 12:21,33218293,126,1362,2021-01-16T12:21:14.000Z
1/16/2021 12:21,33218293,126,1362,2021-01-16T12:21:44.000Z
1/16/2021 12:21,33218293,126,1362,2021-01-16T12:21:50.000Z
1/16/2021 12:22,33218293,126,1362,2021-01-16T12:22:00.000Z
1/16/2021 12:22,33218293,126,1362,2021-01-16T12:22:14.000Z
1/16/2021 12:22,33218293,126,1362,2021-01-16T12:22:23.000Z
1/16/2021 12:41,33218293,126,1362,2021-01-16T12:41:47.000Z
1/16/2021 12:42,33218293,126,1362,2021-01-16T12:42:07.000Z
1/16/2021 12:43,33218293,126,1362,2021-01-16T12:43:11.000Z
1/16/2021 12:43,33218293,126,1362,2021-01-16T12:43:34.000Z
1/16/2021 12:43,33218293,126,1362,2021-01-16T12:43:36.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:01.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:03.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:06.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:08.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:13.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:16.000Z
1/16/2021 12:44,33218293,126,1362,2021-01-16T12:44:25.000Z
1/16/2021 12:54,33218293,126,1362,2021-01-16T12:54:48.000Z
1/16/2021 13:00,33218293,126,1362,2021-01-16T13:00:05.000Z
1/16/2021 13:00,33218293,126,1362,2021-01-16T13:00:23.000Z
1/16/2021 13:00,33218293,126,1362,2021-01-16T13:00:27.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:14.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:20.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:26.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:29.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:33.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:35.000Z
1/16/2021 13:05,33218293,126,1362,2021-01-16T13:05:39.000Z
1/16/2021 13:06,33218293,126,1362,2021-01-16T13:06:46.000Z
1/16/2021 13:07,33218293,126,1362,2021-01-16T13:07:06.000Z
1/16/2021 13:07,33218293,126,1362,2021-01-16T13:07:22.000Z
1/16/2021 13:08,33218293,126,1362,2021-01-16T13:08:21.000Z
1/16/2021 13:08,33218293,126,1362,2021-01-16T13:08:22.000Z
1/16/2021 13:08,33218293,126,1362,2021-01-16T13:08:37.000Z
1/16/2021 13:09,33218293,126,1362,2021-01-16T13:09:30.000Z
1/16/2021 13:09,33218293,126,1362,2021-01-16T13:09:33.000Z
1/16/2021 13:09,33218293,126,1362,2021-01-16T13:09:37.000Z
1/16/2021 13:13,33218293,126,1362,2021-01-16T13:13:11.000Z
1/16/2021 13:13,33218293,126,1362,2021-01-16T13:13:21.000Z
1/16/2021 13:21,33218293,126,1362,2021-01-16T13:21:16.000Z
1/16/2021 13:21,33218293,126,1362,2021-01-16T13:21:29.000Z
1/16/2021 13:23,33218293,126,1362,2021-01-16T13:23:31.000Z
1/16/2021 13:23,33218293,126,1362,2021-01-16T13:23:40.000Z
1/16/2021 13:24,33218293,126,1362,2021-01-16T13:24:09.000Z
1/16/2021 13:24,33218293,126,1362,2021-01-16T13:24:10.000Z
1/16/2021 13:24,33218293,126,1362,2021-01-16T13:24:19.000Z
1/16/2021 13:24,33218293,126,1362,2021-01-16T13:24:29.000Z
1/16/2021 13:24,33218293,126,1362,2021-01-16T13:24:48.000Z
1/16/2021 13:26,33218293,126,1362,2021-01-16T13:26:01.000Z
1/16/2021 13:30,33218293,126,1362,2021-01-16T13:30:15.000Z
1/16/2021 13:30,33218293,126,1362,2021-01-16T13:30:20.000Z
1/16/2021 13:37,33218293,126,1362,2021-01-16T13:37:25.000Z
1/16/2021 13:37,33218293,126,1362,2021-01-16T13:37:48.000Z
1/16/2021 13:39,33218293,126,1362,2021-01-16T13:39:09.000Z
1/16/2021 13:39,33218293,126,1362,2021-01-16T13:39:40.000Z
1/16/2021 13:39,33218293,126,1362,2021-01-16T13:39:41.000Z
1/16/2021 13:39,33218293,126,1362,2021-01-16T13:39:49.000Z
1/16/2021 13:39,33218293,126,1362,2021-01-16T13:39:50.000Z
1/16/2021 13:39,33218293,126,1362,2021-01-16T13:39:54.000Z
1/16/2021 13:49,33218293,126,1362,2021-01-16T13:49:20.000Z
1/16/2021 13:54,33218293,126,1362,2021-01-16T13:54:52.000Z
1/16/2021 14:04,33218293,126,1362,2021-01-16T14:04:17.000Z
1/16/2021 14:09,33218293,126,1362,2021-01-16T14:09:21.000Z
1/16/2021 14:09,33218293,126,1362,2021-01-16T14:09:36.000Z
1/16/2021 14:09,33218293,126,1362,2021-01-16T14:09:38.000Z
1/16/2021 14:10,33218293,126,1362,2021-01-16T14:10:59.000Z
1/16/2021 14:11,33218293,126,1362,2021-01-16T14:11:31.000Z
1/16/2021 14:11,33218293,126,1362,2021-01-16T14:11:49.000Z
1/16/2021 14:11,33218293,126,1362,2021-01-16T14:11:57.000Z
1/16/2021 14:13,33218293,126,1362,2021-01-16T14:13:01.000Z
1/16/2021 14:15,33218293,126,1362,2021-01-16T14:15:01.000Z
1/16/2021 14:16,33218293,126,1362,2021-01-16T14:16:19.000Z
1/16/2021 14:16,33218293,126,1362,2021-01-16T14:16:43.000Z
1/16/2021 14:17,33218293,126,1362,2021-01-16T14:17:03.000Z
1/16/2021 14:20,33218293,126,1362,2021-01-16T14:20:41.000Z
1/16/2021 14:20,33218293,126,1362,2021-01-16T14:20:54.000Z
1/16/2021 14:21,33218293,126,1362,2021-01-16T14:21:05.000Z
1/16/2021 14:21,33218293,126,1362,2021-01-16T14:21:09.000Z
1/16/2021 14:23,33218293,126,1362,2021-01-16T14:23:15.000Z
1/16/2021 14:23,33218293,126,1362,2021-01-16T14:23:25.000Z
1/16/2021 14:24,33218293,126,1362,2021-01-16T14:24:00.000Z
1/16/2021 14:24,33218293,126,1362,2021-01-16T14:24:02.000Z
1/16/2021 14:25,33218293,126,1362,2021-01-16T14:25:30.000Z
1/16/2021 14:25,33218293,126,1362,2021-01-16T14:25:32.000Z
1/16/2021 14:26,33218293,126,1362,2021-01-16T14:26:16.000Z
1/16/2021 14:26,33218293,126,1362,2021-01-16T14:26:48.000Z
1/16/2021 14:26,33218293,126,1362,2021-01-16T14:26:56.000Z
1/16/2021 14:27,33218293,126,1362,2021-01-16T14:27:33.000Z
1/16/2021 14:27,33218293,126,1362,2021-01-16T14:27:59.000Z
1/16/2021 14:28,33218293,126,1362,2021-01-16T14:28:09.000Z
1/16/2021 14:28,33218293,126,1362,2021-01-16T14:28:33.000Z
1/16/2021 14:28,33218293,126,1362,2021-01-16T14:28:38.000Z
1/16/2021 14:35,33218293,126,1362,2021-01-16T14:35:02.000Z
1/16/2021 14:36,33218293,126,1362,2021-01-16T14:36:07.000Z
1/16/2021 14:36,33218293,126,1362,2021-01-16T14:36:09.000Z
1/16/2021 14:36,33218293,126,1362,2021-01-16T14:36:12.000Z
1/16/2021 14:44,33218293,126,1362,2021-01-16T14:44:02.000Z
1/16/2021 14:54,33218293,126,1362,2021-01-16T14:54:04.000Z
1/16/2021 14:54,33218293,126,1362,2021-01-16T14:54:30.000Z
1/16/2021 14:54,33218293,126,1362,2021-01-16T14:54:51.000Z
1/16/2021 14:55,33218293,126,1362,2021-01-16T14:55:15.000Z
1/16/2021 14:55,33218293,126,1362,2021-01-16T14:55:42.000Z
1/16/2021 14:56,33218293,126,1362,2021-01-16T14:56:22.000Z
1/16/2021 14:56,33218293,126,1362,2021-01-16T14:56:29.000Z
1/16/2021 14:57,33218293,126,1362,2021-01-16T14:57:07.000Z
1/16/2021 14:58,33218293,126,1362,2021-01-16T14:58:04.000Z
1/16/2021 15:00,33218293,126,1362,2021-01-16T15:00:39.000Z
1/16/2021 15:00,33218293,126,1362,2021-01-16T15:00:42.000Z
1/16/2021 15:00,33218293,126,1362,2021-01-16T15:00:48.000Z
1/16/2021 15:01,33218293,126,1362,2021-01-16T15:01:11.000Z
1/16/2021 15:01,33218293,126,1362,2021-01-16T15:01:41.000Z
1/16/2021 15:02,33218293,126,1362,2021-01-16T15:02:10.000Z
1/16/2021 15:04,33218293,126,1362,2021-01-16T15:04:54.000Z
1/16/2021 15:05,33218293,126,1362,2021-01-16T15:05:10.000Z
1/16/2021 15:06,33218293,126,1362,2021-01-16T15:06:26.000Z
1/16/2021 15:06,33218293,126,1362,2021-01-16T15:06:53.000Z
1/16/2021 15:07,33218293,126,1362,2021-01-16T15:07:16.000Z
1/16/2021 15:07,33218293,126,1362,2021-01-16T15:07:58.000Z
1/16/2021 15:09,33218293,126,1362,2021-01-16T15:09:38.000Z
1/16/2021 15:10,33218293,126,1362,2021-01-16T15:10:16.000Z
1/16/2021 15:10,33218293,126,1362,2021-01-16T15:10:27.000Z
1/16/2021 15:10,33218293,126,1362,2021-01-16T15:10:37.000Z
1/16/2021 15:10,33218293,126,1362,2021-01-16T15:10:43.000Z
1/16/2021 15:11,33218293,126,1362,2021-01-16T15:11:19.000Z
1/16/2021 15:11,33218293,126,1362,2021-01-16T15:11:39.000Z
1/16/2021 15:12,33218293,126,1362,2021-01-16T15:12:05.000Z
1/16/2021 15:12,33218293,126,1362,2021-01-16T15:12:34.000Z
1/16/2021 15:12,33218293,126,1362,2021-01-16T15:12:50.000Z
1/16/2021 15:13,33218293,126,1362,2021-01-16T15:13:32.000Z
1/16/2021 15:21,33218293,126,1362,2021-01-16T15:21:18.000Z
1/16/2021 15:22,33218293,126,1362,2021-01-16T15:22:07.000Z
1/16/2021 15:31,33218293,126,1362,2021-01-16T15:31:38.000Z
1/16/2021 15:43,33218293,126,1362,2021-01-16T15:43:55.000Z
1/16/2021 15:44,33218293,126,1362,2021-01-16T15:44:53.000Z
1/16/2021 15:46,33218293,126,1362,2021-01-16T15:46:17.000Z
1/16/2021 15:46,33218293,126,1362,2021-01-16T15:46:44.000Z
1/16/2021 15:47,33218293,126,1362,2021-01-16T15:47:09.000Z
1/16/2021 15:49,33218293,126,1362,2021-01-16T15:49:10.000Z
1/16/2021 15:49,33218293,126,1362,2021-01-16T15:49:14.000Z
1/16/2021 15:49,33218293,126,1362,2021-01-16T15:49:16.000Z
1/16/2021 15:49,33218293,126,1362,2021-01-16T15:49:19.000Z
1/16/2021 15:49,33218293,126,1362,2021-01-16T15:49:31.000Z
1/16/2021 15:50,33218293,126,1362,2021-01-16T15:50:25.000Z
1/16/2021 15:50,33218293,126,1362,2021-01-16T15:50:57.000Z
1/16/2021 15:51,33218293,126,1362,2021-01-16T15:51:13.000Z
1/16/2021 15:51,33218293,126,1362,2021-01-16T15:51:21.000Z
1/16/2021 15:51,33218293,126,1362,2021-01-16T15:51:35.000Z
1/16/2021 15:54,33218293,126,1362,2021-01-16T15:54:31.000Z
1/16/2021 15:55,33218293,126,1362,2021-01-16T15:55:03.000Z
1/16/2021 15:55,33218293,126,1362,2021-01-16T15:55:55.000Z
1/16/2021 15:56,33218293,126,1362,2021-01-16T15:56:15.000Z
1/16/2021 15:56,33218293,126,1362,2021-01-16T15:56:17.000Z
1/16/2021 15:56,33218293,126,1362,2021-01-16T15:56:22.000Z
1/16/2021 15:56,33218293,126,1362,2021-01-16T15:56:55.000Z
1/16/2021 15:57,33218293,126,1362,2021-01-16T15:57:27.000Z
1/16/2021 15:58,33218293,126,1362,2021-01-16T15:58:49.000Z
1/16/2021 15:59,33218293,126,1362,2021-01-16T15:59:29.000Z
1/16/2021 16:00,33218293,126,1362,2021-01-16T16:00:00.000Z
1/16/2021 16:02,33218293,126,1362,2021-01-16T16:02:26.000Z
1/16/2021 16:03,33218293,126,1362,2021-01-16T16:03:13.000Z
1/16/2021 16:03,33218293,126,1362,2021-01-16T16:03:17.000Z
1/16/2021 16:03,33218293,126,1362,2021-01-16T16:03:23.000Z
1/16/2021 16:03,33218293,126,1362,2021-01-16T16:03:25.000Z
1/16/2021 16:03,33218293,126,1362,2021-01-16T16:03:30.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:02.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:13.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:29.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:33.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:45.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:49.000Z
1/16/2021 17:26,33218293,126,1362,2021-01-16T17:26:51.000Z
1/16/2021 17:27,33218293,126,1362,2021-01-16T17:27:04.000Z
1/16/2021 17:27,33218293,126,1362,2021-01-16T17:27:14.000Z
1/16/2021 17:27,33218293,126,1362,2021-01-16T17:27:20.000Z
1/16/2021 17:27,33218293,126,1362,2021-01-16T17:27:36.000Z
1/16/2021 17:27,33218293,126,1362,2021-01-16T17:27:38.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:10.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:16.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:30.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:35.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:39.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:47.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:54.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:56.000Z
1/16/2021 17:28,33218293,126,1362,2021-01-16T17:28:58.000Z
1/16/2021 17:29,33218293,126,1362,2021-01-16T17:29:04.000Z
1/16/2021 17:29,33218293,126,1362,2021-01-16T17:29:18.000Z
1/16/2021 17:29,33218293,126,1362,2021-01-16T17:29:20.000Z
1/16/2021 17:29,33218293,126,1362,2021-01-16T17:29:27.000Z
1/16/2021 17:29,33218293,126,1362,2021-01-16T17:29:37.000Z
1/16/2021 17:29,33218293,126,1362,2021-01-16T17:29:39.000Z
1/16/2021 17:30,33218293,126,1362,2021-01-16T17:30:33.000Z
1/16/2021 17:30,33218293,126,1362,2021-01-16T17:30:50.000Z
1/16/2021 17:30,33218293,126,1362,2021-01-16T17:30:54.000Z
1/16/2021 17:31,33218293,126,1362,2021-01-16T17:31:10.000Z
1/16/2021 17:31,33218293,126,1362,2021-01-16T17:31:14.000Z
1/16/2021 17:31,33218293,126,1362,2021-01-16T17:31:23.000Z
1/16/2021 17:31,33218293,126,1362,2021-01-16T17:31:35.000Z
1/16/2021 17:31,33218293,126,1362,2021-01-16T17:31:42.000Z
1/16/2021 17:31,33218293,126,1362,2021-01-16T17:31:54.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:02.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:05.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:09.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:18.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:20.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:23.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:31.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:38.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:43.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:45.000Z
1/16/2021 17:32,33218293,126,1362,2021-01-16T17:32:47.000Z
1/16/2021 17:33,33218293,126,1362,2021-01-16T17:33:21.000Z
1/16/2021 17:34,33218293,126,1362,2021-01-16T17:34:46.000Z
1/16/2021 17:34,33218293,126,1362,2021-01-16T17:34:58.000Z
1/16/2021 17:35,33218293,126,1362,2021-01-16T17:35:11.000Z
1/16/2021 17:35,33218293,126,1362,2021-01-16T17:35:15.000Z
1/16/2021 17:35,33218293,126,1362,2021-01-16T17:35:30.000Z
1/16/2021 17:35,33218293,126,1362,2021-01-16T17:35:32.000Z
1/16/2021 17:35,33218293,126,1362,2021-01-16T17:35:47.000Z
1/16/2021 17:35,33218293,126,1362,2021-01-16T17:35:50.000Z
1/16/2021 17:36,33218293,126,1362,2021-01-16T17:36:02.000Z
1/16/2021 17:36,33218293,126,1362,2021-01-16T17:36:08.000Z
1/16/2021 17:36,33218293,126,1362,2021-01-16T17:36:12.000Z
1/16/2021 17:36,33218293,126,1362,2021-01-16T17:36:26.000Z
1/16/2021 17:38,33218293,126,1362,2021-01-16T17:38:37.000Z
1/16/2021 17:38,33218293,126,1362,2021-01-16T17:38:54.000Z
1/16/2021 17:38,33218293,126,1362,2021-01-16T17:38:56.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:13.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:17.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:26.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:30.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:33.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:44.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:50.000Z
1/16/2021 17:39,33218293,126,1362,2021-01-16T17:39:52.000Z
1/16/2021 17:46,33218293,126,1362,2021-01-16T17:46:04.000Z
1/16/2021 17:47,33218293,126,1362,2021-01-16T17:47:39.000Z
1/16/2021 17:48,33218293,126,1362,2021-01-16T17:48:14.000Z
1/16/2021 17:48,33218293,126,1362,2021-01-16T17:48:16.000Z
1/16/2021 17:49,33218293,126,1362,2021-01-16T17:49:33.000Z
1/16/2021 17:53,33218293,126,1362,2021-01-16T17:53:08.000Z
1/16/2021 17:53,33218293,126,1362,2021-01-16T17:53:11.000Z
1/16/2021 17:53,33218293,126,1362,2021-01-16T17:53:15.000Z
1/16/2021 17:53,33218293,126,1362,2021-01-16T17:53:39.000Z
1/16/2021 17:53,33218293,126,1362,2021-01-16T17:53:41.000Z
1/16/2021 17:55,33218293,126,1362,2021-01-16T17:55:04.000Z
1/16/2021 17:59,33218293,126,1362,2021-01-16T17:59:08.000Z
1/16/2021 17:59,33218293,126,1362,2021-01-16T17:59:45.000Z
1/16/2021 17:59,33218293,126,1362,2021-01-16T17:59:47.000Z
1/16/2021 17:59,33218293,126,1362,2021-01-16T17:59:51.000Z
1/16/2021 17:59,33218293,126,1362,2021-01-16T17:59:53.000Z
1/16/2021 17:59,33218293,126,1362,2021-01-16T17:59:59.000Z
1/16/2021 18:00,33218293,126,1362,2021-01-16T18:00:45.000Z
1/16/2021 18:01,33218293,126,1362,2021-01-16T18:01:19.000Z
1/16/2021 18:01,33218293,126,1362,2021-01-16T18:01:34.000Z
1/16/2021 18:01,33218293,126,1362,2021-01-16T18:01:36.000Z
1/16/2021 18:02,33218293,126,1362,2021-01-16T18:02:02.000Z
1/16/2021 18:02,33218293,126,1362,2021-01-16T18:02:10.000Z
1/16/2021 18:02,33218293,126,1362,2021-01-16T18:02:59.000Z
1/16/2021 18:05,33218293,126,1362,2021-01-16T18:05:26.000Z
1/16/2021 18:05,33218293,126,1362,2021-01-16T18:05:29.000Z
1/16/2021 18:05,33218293,126,1362,2021-01-16T18:05:31.000Z
1/16/2021 18:05,33218293,126,1362,2021-01-16T18:05:39.000Z
1/16/2021 18:05,33218293,126,1362,2021-01-16T18:05:51.000Z
1/16/2021 18:05,33218293,126,1362,2021-01-16T18:05:53.000Z
1/16/2021 18:06,33218293,126,1362,2021-01-16T18:06:10.000Z
1/16/2021 18:06,33218293,126,1362,2021-01-16T18:06:42.000Z
1/16/2021 18:06,33218293,126,1362,2021-01-16T18:06:54.000Z
1/16/2021 18:11,33218293,126,1362,2021-01-16T18:11:38.000Z
1/16/2021 18:12,33218293,126,1362,2021-01-16T18:12:07.000Z
1/16/2021 18:12,33218293,126,1362,2021-01-16T18:12:51.000Z
1/16/2021 18:12,33218293,126,1362,2021-01-16T18:12:54.000Z
1/16/2021 18:12,33218293,126,1362,2021-01-16T18:12:56.000Z
1/16/2021 18:12,33218293,126,1362,2021-01-16T18:12:58.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:02.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:06.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:14.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:20.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:30.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:32.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:42.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:52.000Z
1/16/2021 18:13,33218293,126,1362,2021-01-16T18:13:55.000Z
1/16/2021 18:14,33218293,126,1362,2021-01-16T18:14:11.000Z
1/16/2021 18:14,33218293,126,1362,2021-01-16T18:14:31.000Z
1/16/2021 18:14,33218293,126,1362,2021-01-16T18:14:59.000Z
1/16/2021 18:15,33218293,126,1362,2021-01-16T18:15:47.000Z
1/16/2021 18:15,33218293,126,1362,2021-01-16T18:15:51.000Z
1/16/2021 18:16,33218293,126,1362,2021-01-16T18:16:35.000Z
1/16/2021 18:16,33218293,126,1362,2021-01-16T18:16:48.000Z
1/16/2021 18:16,33218293,126,1362,2021-01-16T18:16:58.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:03.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:05.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:21.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:29.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:49.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:51.000Z
1/16/2021 18:17,33218293,126,1362,2021-01-16T18:17:57.000Z
1/17/2021 2:26,33218293,126,1362,2021-01-17T02:26:18.000Z
1/17/2021 2:26,33218293,126,1362,2021-01-17T02:26:29.000Z
1/17/2021 2:31,33218293,126,1362,2021-01-17T02:31:10.000Z
1/17/2021 2:31,33218293,126,1362,2021-01-17T02:31:18.000Z
1/17/2021 2:31,33218293,126,1362,2021-01-17T02:31:20.000Z
1/17/2021 2:31,33218293,126,1362,2021-01-17T02:31:22.000Z
1/17/2021 2:31,33218293,126,1362,2021-01-17T02:31:25.000Z
1/17/2021 2:32,33218293,126,1362,2021-01-17T02:32:43.000Z
1/17/2021 2:36,33218293,126,1362,2021-01-17T02:36:56.000Z
1/17/2021 2:38,33218293,126,1362,2021-01-17T02:38:32.000Z
1/17/2021 2:39,33218293,126,1362,2021-01-17T02:39:44.000Z
1/17/2021 2:40,33218293,126,1362,2021-01-17T02:40:57.000Z
1/17/2021 2:41,33218293,126,1362,2021-01-17T02:41:00.000Z
1/17/2021 2:44,33218293,126,1362,2021-01-17T02:44:03.000Z
1/17/2021 2:44,33218293,126,1362,2021-01-17T02:44:10.000Z
1/17/2021 2:44,33218293,126,1362,2021-01-17T02:44:14.000Z
1/17/2021 2:44,33218293,126,1362,2021-01-17T02:44:16.000Z
1/17/2021 2:44,33218293,126,1362,2021-01-17T02:44:23.000Z
1/17/2021 2:44,33218293,126,1362,2021-01-17T02:44:32.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:04.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:13.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:15.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:17.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:19.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:33.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:35.000Z
1/17/2021 2:45,33218293,126,1362,2021-01-17T02:45:46.000Z
1/17/2021 2:48,33218293,126,1362,2021-01-17T02:48:27.000Z
1/17/2021 2:48,33218293,126,1362,2021-01-17T02:48:47.000Z
1/17/2021 2:49,33218293,126,1362,2021-01-17T02:49:14.000Z
1/17/2021 2:50,33218293,126,1362,2021-01-17T02:50:34.000Z
1/17/2021 2:50,33218293,126,1362,2021-01-17T02:50:37.000Z
1/17/2021 2:50,33218293,126,1362,2021-01-17T02:50:47.000Z
1/17/2021 2:51,33218293,126,1362,2021-01-17T02:51:00.000Z
1/17/2021 2:51,33218293,126,1362,2021-01-17T02:51:02.000Z
1/17/2021 2:51,33218293,126,1362,2021-01-17T02:51:16.000Z
1/17/2021 2:51,33218293,126,1362,2021-01-17T02:51:58.000Z
1/17/2021 2:52,33218293,126,1362,2021-01-17T02:52:19.000Z
1/17/2021 2:52,33218293,126,1362,2021-01-17T02:52:24.000Z
1/17/2021 2:52,33218293,126,1362,2021-01-17T02:52:26.000Z
1/17/2021 2:52,33218293,126,1362,2021-01-17T02:52:38.000Z
1/17/2021 2:53,33218293,126,1362,2021-01-17T02:53:20.000Z
1/17/2021 2:53,33218293,126,1362,2021-01-17T02:53:23.000Z
1/17/2021 2:53,33218293,126,1362,2021-01-17T02:53:31.000Z
1/17/2021 2:53,33218293,126,1362,2021-01-17T02:53:48.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:14.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:26.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:28.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:30.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:32.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:34.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:36.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:44.000Z
1/17/2021 2:54,33218293,126,1362,2021-01-17T02:54:57.000Z
1/17/2021 2:55,33218293,126,1362,2021-01-17T02:55:01.000Z
1/17/2021 2:55,33218293,126,1362,2021-01-17T02:55:33.000Z
1/17/2021 2:55,33218293,126,1362,2021-01-17T02:55:40.000Z
1/17/2021 2:57,33218293,126,1362,2021-01-17T02:57:48.000Z
1/17/2021 2:57,33218293,126,1362,2021-01-17T02:57:50.000Z
1/17/2021 2:57,33218293,126,1362,2021-01-17T02:57:56.000Z
1/17/2021 2:58,33218293,126,1362,2021-01-17T02:58:01.000Z
1/17/2021 3:00,33218293,126,1362,2021-01-17T03:00:25.000Z
1/17/2021 3:00,33218293,126,1362,2021-01-17T03:00:35.000Z
1/17/2021 3:00,33218293,126,1362,2021-01-17T03:00:37.000Z
1/17/2021 3:00,33218293,126,1362,2021-01-17T03:00:41.000Z
1/17/2021 3:00,33218293,126,1362,2021-01-17T03:00:43.000Z
1/17/2021 3:13,33218293,126,1362,2021-01-17T03:13:30.000Z
1/17/2021 3:13,33218293,126,1362,2021-01-17T03:13:49.000Z
1/17/2021 3:15,33218293,126,1362,2021-01-17T03:15:04.000Z
1/17/2021 3:19,33218293,126,1362,2021-01-17T03:19:58.000Z
1/17/2021 3:21,33218293,126,1362,2021-01-17T03:21:02.000Z
1/17/2021 3:21,33218293,126,1362,2021-01-17T03:21:32.000Z
